session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0250010A,Inconnu,2024-11-21,2024-11-21T16:29:33.000Z,afternoon_weekday,3,22,0,0,no,,0,no,,,
2,5909323,Challenge IA Lyc�e (V2) : codez un r�seau de neurone pour la classification d'images,0250010A,Inconnu,2025-05-22,2025-05-22T14:09:33.000Z,afternoon_weekday,7,0,0,0,no,,0,no,,,
