session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,9840024D,Inconnu,2025-06-02,2025-06-02T22:21:26.000Z,night_weekday,13,36,0,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,9840024D,Inconnu,2025-06-04,2025-06-04T19:16:53.000Z,evening_weekday,17,39,0,1,no,,0,no,,no,0
