session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0590117G,Inconnu,2024-12-13,2024-12-13T14:17:52.000Z,afternoon_weekday,31,99,0.03,0.03,no,,0,no,,,
2,6659633,MathAData- G�om�trie du plan (milieu et distance) pour la classification d'images de chiffres - 2nde,0590117G,Inconnu,2025-05-23,2025-05-23T13:26:26.000Z,afternoon_weekday,2,0,0,0,no,,0,yes,0,,
