timestamp,date,event_type,activity_id,activity_title,student_id,uai,school_name,work_duration_minutes
2025-03-28T11:18:37.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,cf6a4d0eace67c7181e9d1ef195fb15f,0750711R,Inconnu,0
2025-03-28T11:18:45.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,46df6d76934c80c8a869fc3dd3249e8b,0750711R,Inconnu,0
2025-03-28T11:19:44.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,72545c2d3b8f5c5eae3af70b07346742,0750711R,Inconnu,4
2025-03-28T11:19:46.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,5244b30b9a520b39d332a74e95d29d77,0750711R,Inconnu,0
2025-03-28T11:19:57.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,34df5a6017b1755e182570c3a9872d7f,0750711R,Inconnu,0
2025-03-28T11:20:04.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,2e2b9a39234a464a33b6c7f19633a908,0750711R,Inconnu,0
2025-03-28T11:20:08.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,4af1174ab3e36758a5f406f94e4bc8f4,0750711R,Inconnu,0
2025-03-28T11:20:10.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0b9bbe5d069c0d65e5cfab0aec8f305a,0750711R,Inconnu,0
2025-03-28T11:20:57.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,f973e4ab3c2b9a41dbf430b73a975db2,0750711R,Inconnu,0
2025-03-28T11:21:02.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,818219d0220b8347c80aa500d9549711,0750711R,Inconnu,0
2025-03-28T11:21:25.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,477d1496b4f53117d922dffd7f8f3578,0750711R,Inconnu,0
2025-03-28T11:21:55.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,92b6d87259db9dfda03117544ff16d0e,0750711R,Inconnu,0
2025-03-28T11:22:15.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,8df8268ab0d11ea2692c7d87b75f4c26,0750711R,Inconnu,0
2025-03-28T11:23:27.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,9da5e749714a5a1fff00015189a0db5e,0750711R,Inconnu,0
2025-03-28T11:24:20.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,a3a226059f6855a0eabf8547e22ce43b,0750711R,Inconnu,0
2025-03-28T11:25:30.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,6c85bd15bab53ca926f97a86bc6d3ab6,0750711R,Inconnu,0
2025-03-28T11:26:10.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0a1fd25566ab5abe36de8bb53f1e6837,0750711R,Inconnu,0
2025-03-28T11:26:38.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,03fe5c2e3b3a19f4e40dbdf6fddda9c1,0750711R,Inconnu,0
2025-03-28T11:28:26.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,db7b45729ac54a4b537bee580ffdb7f8,0750711R,Inconnu,0
2025-03-28T11:31:36.000Z,2025-03-28,teaching,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,1039eac7a9328884fd7c12b74d3f93de,0750711R,Inconnu,0
