session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0840001V,Inconnu,2024-06-01,2024-06-01T14:53:26.000Z,afternoon_weekend,1,2,0,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,0840001V,Inconnu,2024-06-02,2024-06-02T08:35:30.000Z,morning_weekend,1,0,0,0,no,,0,no,,no,0
3,2548348,Intro � l'IA : classification de chiffres 2 et 7,0840021S,Inconnu,2024-06-03,2024-06-03T07:58:27.000Z,morning_weekday,1,0,0,0,no,,0,no,,no,0
