session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0590073J,Inconnu,2025-01-23,2025-01-23T07:38:18.000Z,morning_weekday,1,0,0,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,0590073J,Inconnu,2025-01-30,2025-01-30T07:08:03.000Z,morning_weekday,17,16,0,0,no,,0,no,,no,0
3,2548348,Intro � l'IA : classification de chiffres 2 et 7,0590073J,Inconnu,2025-01-30,2025-01-30T13:13:12.000Z,afternoon_weekday,15,15,0,0,no,,0,no,,no,0
