session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,NULL,Inconnu,2025-06-06,2025-06-06T12:36:05.000Z,afternoon_weekday,2,8,0,0,no,,0,no,,,
2,3515488,MathAData - G�om�trie du plan (�quation r�duite de droite) pour la classification d'images de chiffres - 2nde,NULL,Inconnu,2025-06-06,2025-06-06T12:36:00.000Z,afternoon_weekday,2,15,0,0,no,,0,no,,,
3,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,NULL,Inconnu,2025-06-06,2025-06-06T13:02:24.000Z,afternoon_weekday,1,13,0,0,no,,0,no,,,
