session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0920141D,Inconnu,2025-06-10,2025-06-10T06:24:48.000Z,morning_weekday,3,24,0.33,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,0920141D,Inconnu,2025-06-10,2025-06-10T07:31:34.000Z,morning_weekday,1,36,0,0,no,,0,no,,no,0
