session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,NULL,Inconnu,2024-12-18,2024-12-18T11:28:34.000Z,lunch_weekday,1,0,0,0,no,,0,no,,,
2,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,NULL,Inconnu,2024-12-19,2024-12-19T10:39:06.000Z,morning_weekday,1,0,0,0,no,,0,no,,no,0
3,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,NULL,Inconnu,2024-12-20,2024-12-20T09:43:11.000Z,morning_weekday,24,15,0,0,no,,0,no,,no,0
