session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0940742W,Inconnu,2024-05-31,2024-05-31T10:32:52.000Z,lunch_weekday,1,51,0,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,0940742W,Inconnu,2024-06-04,2024-06-04T11:46:30.000Z,lunch_weekday,4,18,0,0,no,,0,no,,no,0
