session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0500035S,Inconnu,2025-05-06,2025-05-06T11:06:29.000Z,lunch_weekday,2,20,0,0,no,,0,no,,,
2,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0500035S,Inconnu,2025-05-16,2025-05-16T06:58:29.000Z,morning_weekday,1,6046,1,0,no,,0,no,,no,0
3,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0500035S,Inconnu,2025-05-20,2025-05-20T11:16:40.000Z,lunch_weekday,1,30,0,0,no,,0,no,,no,0
4,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0500035S,Inconnu,2025-06-05,2025-06-05T06:42:41.000Z,morning_weekday,8,7592,0.75,0,yes,2025-06-12T07:26:27.000Z,6,no,,no,0
5,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,0500035S,Inconnu,2025-06-12,2025-06-12T07:06:00.000Z,morning_weekday,5,12,0,0,no,,0,no,,no,0
