session_number,activity_id,activity_name,uai,school_name,date,timestamp,time_pattern,nb_students,avg_work_duration_minutes,continuation_rate,home_work_rate,had_second_session,second_session_date,second_session_students,tested_first,days_between_test_and_teaching,is_same_students_as_previous,overlap_rate
1,2548348,Intro � l'IA : classification de chiffres 2 et 7,0382920T,Inconnu,2025-04-11,2025-04-11T08:26:39.000Z,morning_weekday,1,0,0,0,no,,0,no,,,
2,2548348,Intro � l'IA : classification de chiffres 2 et 7,0382920T,Inconnu,2025-04-11,2025-04-11T11:53:04.000Z,lunch_weekday,3,8,0,0,no,,0,no,,no,0
