timestamp,date,event_type,activity_id,activity_title,student_id,uai,school_name,work_duration_minutes
2025-02-23T08:39:27.000Z,2025-02-23,test,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,a6c3c194825eca7051d5ad637170b388,0590101P,Inconnu,0
2025-06-06T16:07:42.000Z,2025-06-06,test,3518185,MathAData - Statistiques pour la classification d'images de chiffres- 2nde,a6c3c194825eca7051d5ad637170b388,0590101P,Inconnu,0
