timestamp,date,event_type,activity_id,activity_title,student_id,uai,school_name,work_duration_minutes
2025-06-05T13:19:08.000Z,2025-06-05,teaching,2548348,Intro � l'IA : classification de chiffres 2 et 7,68e5fa5c312abad4e4b13c0450949da8,0590122M,Inconnu,31
